medication_name,condition_or_context,dose_effect_band,condition_range,range_gap,range_resolution_status,official_dosage_candidate,official_indication_match,dominant_effect_gap,dominant_effect_resolution_status,mechanism_gap,mechanism_resolution_status,official_mechanism_candidate,dose_effect_gap,dose_effect_resolution_status,official_source_url,editorial_status,runtime_eligible
Vortioxetina,TAG,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,panico,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,transtorno de estresse,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,fobia social,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao melancolica,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao ansiosa,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao com agitacao/agressividade,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao atipica,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),5-10 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TDPM,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,ideacao suicida,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,Anorexia nervosa,10 mg/dia: dose inicial e usual. (DM/EMA/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TAG,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,panico,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,transtorno de estresse,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,fobia social,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao melancolica,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao ansiosa,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao com agitacao/agressividade,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao atipica,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),5-10 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TDPM,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,ideacao suicida,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,Anorexia nervosa,20 mg/dia: maior exposição e ocupação do transportador de serotonina; mantém o mesmo perfil multimodal. (DM/EMA/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TAG,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,panico,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,transtorno de estresse,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,fobia social,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao melancolica,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao ansiosa,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao com agitacao/agressividade,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao atipica,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),5-10 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TDPM,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,ideacao suicida,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,Anorexia nervosa,Faixa: 5–20 mg/dia. (DM/EMA/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TAG,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,panico,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,transtorno de estresse,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,fobia social,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao melancolica,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao ansiosa,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao com agitacao/agressividade,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,depressao atipica,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",5-10 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,TDPM,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
Vortioxetina,ideacao suicida,"O SmPC europeu estabelece 10 mg como dose inicial/recomendada em adultos abaixo de 65 anos, com ajuste entre 5 e 20 mg conforme resposta. (DM/EMA/ST-E/GG)",15-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cb1e9df4-dd74-4073-9d78-bb55593dd000,pending_formal_review,false
